Episode	TotalReward	Steps	Collisions	SuccessRate	Timeout
820	-414.2	129	370	0.00	False
821	3759.8	77	215	0.25	False
822	67862.0	71	100	0.25	False
823	3813.8	67	160	0.25	False
824	3859.4	45	125	0.25	False
825	3710.6	90	266	0.25	False
826	-61.8	26	45	0.00	False
827	3862.4	45	125	0.25	False
828	-36.4	11	32	0.00	False
829	-76.8	28	63	0.00	False
830	3722.0	99	234	0.25	False
831	3681.6	100	291	0.25	False
832	3743.0	79	234	0.25	False
833	-556.0	174	501	0.00	False
834	41819.8	73	145	0.50	False
835	291599.2	204	281	0.25	False
836	11915.6	41	61	0.25	False
837	15895.6	65	50	0.50	False
838	-63.0	27	48	0.00	False
839	67819.0	82	144	0.50	False
840	23858.2	60	104	0.50	False
841	105834.0	83	124	0.50	False
842	3053.6	306	840	0.25	False
843	-223.4	72	196	0.00	False
844	3877.2	39	110	0.25	False
845	75851.8	89	89	0.50	False
846	3770.8	76	201	0.25	False
847	-200.4	79	154	0.00	False
848	-254.2	85	229	0.00	False
849	-251.4	80	223	0.00	False
850	63870.8	57	110	0.25	False
851	15826.0	91	111	0.50	False
852	-118.2	43	101	0.00	False
853	3852.2	50	134	0.25	False
854	-448.4	145	393	0.00	False
855	3464.8	162	485	0.25	False
856	169879.4	91	66	0.75	False
857	3883.2	40	99	0.25	False
858	-58.0	21	49	0.00	False
859	247460.8	224	446	0.50	False
860	3691.6	99	272	0.25	False
861	457773.0	167	149	0.75	False
862	119769.2	100	196	0.50	False
863	-468.4	162	401	0.00	False
864	-30.4	12	26	0.00	False
865	327410.6	253	491	0.50	False
866	3543.6	172	374	0.25	False
867	-125.8	40	106	0.00	False
868	3721.4	103	222	0.25	False
869	3892.4	38	92	0.25	False
870	3885.8	36	106	0.25	False
871	655713.0	206	206	0.75	False
872	3113.2	275	809	0.25	False
873	3728.6	87	249	0.25	False
874	3828.0	59	154	0.25	False
875	129802.0	90	165	0.50	False
876	33890.4	56	74	0.50	False
877	35846.8	74	112	0.50	False
878	-32.2	12	27	0.00	False
879	-118.4	47	91	0.00	False
880	-127.8	40	116	0.00	False
881	373387.2	260	519	0.50	False
882	3862.2	43	126	0.25	False
883	-36.2	12	32	0.00	False
884	-16.8	5	16	0.00	False
885	57885.0	68	68	0.25	False
886	-22.6	7	20	0.00	False
887	-118.0	49	91	0.00	False
888	-195.8	74	167	0.00	False
889	3710.8	102	245	0.25	False
890	3685.0	100	283	0.25	False
891	3696.6	99	267	0.25	False
892	-111.8	40	96	0.00	False
893	3857.0	64	104	0.25	False
894	3624.6	117	344	0.25	False
895	799011.4	434	863	0.50	False
896	93863.8	80	89	0.25	False
897	2671.4	407	1213	0.25	False
898	-24.2	9	20	0.00	False
899	87782.6	92	177	0.50	False
900	323902.6	131	0	1.00	False
901	99803.2	108	123	0.50	False
902	129812.8	95	144	0.50	False
903	-95.2	45	64	0.00	False
904	125781.2	95	185	0.25	False
905	3833.8	55	152	0.25	False
906	3928.4	25	65	0.25	False
907	53794.4	87	163	0.50	False
908	301596.6	177	350	0.50	False
909	3890.2	39	95	0.25	False
910	3851.0	53	130	0.25	False
911	11862.4	56	110	0.50	False
912	3713.2	93	261	0.25	False
913	53875.0	54	104	0.50	False
914	3353.2	205	584	0.25	False
915	3791.8	73	179	0.25	False
916	3756.4	86	214	0.25	False
917	53873.4	67	88	0.50	False
918	-51.2	19	45	0.00	False
919	-71.6	28	59	0.00	False
920	107785.8	94	176	0.50	False
921	3639.2	120	314	0.25	False
922	3880.6	38	108	0.25	False
923	3883.4	44	96	0.25	False
924	2734906.6	821	779	0.75	False
925	3809.2	65	164	0.25	False
926	63903.4	78	32	0.75	False
927	-24.0	9	21	0.00	False
928	355803.4	150	124	0.50	False
929	3639.4	113	332	0.25	False
930	-221.2	69	200	0.00	False
931	-73.8	27	59	0.00	False
932	3824.6	55	161	0.25	False
933	25842.2	80	98	0.50	False
934	41911.4	54	47	0.25	False
935	-222.2	87	177	0.00	False
936	13885.6	48	93	0.50	False
937	-335.2	110	299	0.00	False
938	-26.8	9	22	0.00	False
939	-20.0	8	17	0.00	False
940	902835.0	505	1008	0.50	False
941	-453.8	142	409	0.00	False
942	33881.2	55	84	0.50	False
943	3298.6	230	631	0.25	False
944	-222.2	71	203	0.00	False
945	3531.0	171	387	0.25	False
946	367471.4	229	449	0.25	False
947	3842.6	54	142	0.25	False
948	117746.0	112	204	0.50	False
949	413431.2	258	466	0.50	False
950	3712.0	98	250	0.25	False
951	3897.2	34	95	0.25	False
952	3595.2	130	364	0.25	False
953	-123.0	45	105	0.00	False
954	321438.2	257	448	0.50	False
955	3839.4	53	142	0.25	False
956	-146.8	57	124	0.00	False
957	19881.4	57	90	0.50	False
958	3894.8	34	98	0.25	False
959	-389.0	140	320	0.00	False
960	3922.0	27	71	0.25	False
961	219640.2	156	305	0.50	False
962	95864.4	70	104	0.50	False
963	3817.8	59	168	0.25	False
964	249654.8	155	289	0.25	False
965	790833.8	500	998	0.25	False
966	239675.4	170	237	0.50	False
967	3757.8	82	215	0.25	False
968	3893.8	35	92	0.25	False
969	3736.6	85	241	0.25	False
970	3797.2	67	182	0.25	False
971	-359.0	116	319	0.00	False
972	-35.6	14	28	0.00	False
973	483425.4	264	496	0.25	False
974	131718.4	128	220	0.25	False
975	-74.8	26	65	0.00	False
976	-53.6	18	44	0.00	False
977	-37.6	16	31	0.00	False
978	75828.0	73	144	0.25	False
979	3681.0	114	269	0.25	False
980	-187.4	76	142	0.00	False
981	3682.0	103	285	0.25	False
982	245747.2	157	151	0.50	False
983	-145.8	68	108	0.00	False
984	55861.6	71	104	0.50	False
985	3678.0	101	297	0.25	False
986	3527.0	145	433	0.25	False
987	3803.4	65	175	0.25	False
988	3651.8	116	311	0.25	False
989	3451.6	205	456	0.25	False
990	3563.4	134	401	0.25	False
991	-577.2	177	522	0.00	False
992	-64.8	34	42	0.00	False
993	505782.8	169	147	0.75	False
994	3782.6	86	170	0.25	False
995	-142.8	57	114	0.00	False
996	123767.2	100	194	0.50	False
997	-457.4	152	401	0.00	False
998	83839.8	68	134	0.50	False
999	3735.2	83	241	0.25	False
1000	-118.4	40	103	0.00	False
