episode,total_reward,steps,collisions,success_rate,timeout,avg_distance,epsilon
337,-2038.4,14,41,0.00,0,12.19,0.363
338,-3975.3,28,80,0.00,0,10.35,0.362
339,1841.8,19,44,0.25,0,9.58,0.361
340,23565.8,28,50,0.50,0,6.92,0.360
341,16098.7,49,80,0.50,0,4.15,0.359
342,1583.4,19,49,0.25,0,10.04,0.358
343,100570.0,46,31,0.75,0,0.71,0.357
344,195.1,29,77,0.25,0,10.11,0.356
345,-1257.0,37,106,0.25,0,9.69,0.355
346,-1820.9,15,37,0.00,0,9.91,0.354
347,68339.9,36,35,0.75,0,4.26,0.353
348,705.7,28,67,0.25,0,8.03,0.351
349,-787.1,40,97,0.25,0,6.93,0.350
350,68104.3,40,40,0.75,0,3.35,0.349
351,49859.9,34,5,0.75,0,1.60,0.348
352,28942.8,25,23,0.75,0,4.07,0.347
353,884.4,23,63,0.25,0,10.26,0.346
354,34682.7,39,68,0.50,0,6.21,0.345
355,1546.2,21,50,0.25,0,8.58,0.344
356,32790.9,28,26,0.75,0,4.24,0.343
357,46143.4,43,79,0.50,0,4.85,0.342
358,-3285.9,24,66,0.00,0,11.69,0.341
359,93.5,30,79,0.25,0,9.59,0.340
360,16937.0,35,63,0.50,0,5.63,0.339
361,20786.5,38,66,0.50,0,5.13,0.338
362,-2494.6,16,50,0.00,0,12.98,0.337
363,66162.4,37,0,1.00,0,0.00,0.336
364,582.3,25,69,0.25,0,10.59,0.335
365,-1093.4,17,23,0.00,0,6.64,0.334
366,-741.7,38,96,0.25,0,7.00,0.333
367,1513.2,25,51,0.25,0,6.63,0.332
368,333.0,26,74,0.25,0,10.90,0.331
369,15024.7,33,61,0.50,0,6.41,0.330
370,8372.1,23,34,0.25,0,5.73,0.329
371,30130.3,41,79,0.50,0,5.60,0.328
372,-594.3,4,12,0.00,0,13.07,0.327
373,845.8,24,64,0.25,0,8.85,0.326
374,18617.0,32,30,0.75,0,2.47,0.325
375,81641.9,61,90,0.50,0,3.21,0.324
376,6116.7,22,39,0.50,0,6.21,0.323
377,17430.3,31,53,0.50,0,6.18,0.322
378,-995.9,39,101,0.25,0,7.47,0.321
379,80257.0,40,37,0.75,0,2.70,0.320
380,20971.6,33,62,0.50,0,5.66,0.319
381,-1247.1,39,106,0.25,0,7.57,0.318
382,24868.6,33,64,0.50,0,7.78,0.317
383,58964.8,45,63,0.50,0,3.63,0.316
384,50459.2,33,33,0.75,0,3.58,0.315
385,2754.0,17,26,0.25,0,7.26,0.315
386,52500.2,33,32,0.75,0,3.35,0.314
387,181.3,27,77,0.25,0,10.48,0.313
388,9524.6,26,51,0.50,0,6.90,0.312
389,1951.1,20,42,0.25,0,7.66,0.311
390,12254.9,42,77,0.50,0,5.39,0.310
391,30004.7,26,4,0.75,0,2.30,0.309
392,13708.0,27,49,0.25,0,6.58,0.308
393,-911.6,34,99,0.25,0,9.79,0.307
394,27511.2,25,12,0.75,0,3.05,0.306
395,40763.4,33,66,0.50,0,8.00,0.305
396,19331.1,34,55,0.50,0,5.22,0.304
397,6869.9,21,24,0.50,0,6.43,0.303
398,2439.7,17,32,0.25,0,9.24,0.302
399,50930.3,38,63,0.50,0,4.47,0.302
400,27767.7,29,46,0.50,0,6.18,0.301
401,28697.2,30,28,0.50,0,3.69,0.300
402,48141.0,31,0,1.00,0,0.00,0.299
403,1890.5,21,43,0.25,0,9.00,0.298
404,22859.5,33,64,0.50,0,7.65,0.297
405,-1438.2,10,29,0.00,0,12.22,0.296
406,-346.8,33,88,0.25,0,8.17,0.295
407,2210.2,24,37,0.25,0,6.57,0.294
408,1227.9,19,56,0.25,0,11.13,0.294
409,46961.5,31,23,0.75,0,3.13,0.293
410,44688.4,28,28,0.75,0,4.42,0.292
411,-746.1,5,15,0.00,0,13.28,0.291
412,1789.0,20,45,0.25,0,9.26,0.290
413,9779.9,29,46,0.50,0,4.97,0.289
414,86.3,27,79,0.25,0,9.86,0.288
415,1896.2,19,43,0.25,0,8.58,0.287
416,2197.8,21,37,0.25,0,8.19,0.287
417,-3702.2,31,75,0.00,0,7.53,0.286
418,21330.4,30,16,0.75,0,1.06,0.285
419,7378.2,31,54,0.50,0,4.97,0.284
420,13462.2,27,52,0.50,0,7.65,0.283
421,2745.8,15,26,0.25,0,8.38,0.282
422,1912.3,23,43,0.25,0,6.43,0.281
423,36602.4,30,30,0.75,0,3.58,0.281
424,40.1,28,80,0.25,0,9.60,0.280
425,23276.0,30,56,0.50,0,5.31,0.279
426,5664.2,26,48,0.50,0,7.65,0.278
427,34134.4,30,39,0.50,0,4.30,0.277
428,-1428.0,12,29,0.00,0,10.84,0.276
429,6458.0,20,32,0.25,0,6.67,0.276
430,28901.1,27,24,0.75,0,3.89,0.275
431,10016.9,23,41,0.50,0,6.99,0.274
432,18431.2,30,33,0.50,0,4.26,0.273
433,11119.2,30,59,0.25,0,5.74,0.272
434,-595.1,5,12,0.00,0,13.12,0.271
435,10013.6,24,41,0.50,0,7.42,0.271
436,1245.6,24,56,0.25,0,8.30,0.270
437,-2218.5,19,45,0.00,0,10.07,0.269
438,803.5,26,65,0.25,0,7.35,0.268
439,42829.6,38,65,0.50,0,5.20,0.267
440,44920.2,35,63,0.50,0,5.71,0.267
441,80123.7,43,40,0.75,0,2.70,0.266
442,943.7,23,62,0.25,0,9.54,0.265
443,8465.5,27,33,0.50,0,3.89,0.264
444,19215.0,31,18,0.50,0,2.31,0.263
445,12793.0,27,26,0.50,0,3.20,0.263
446,32911.0,33,63,0.25,0,6.54,0.262
447,68823.4,38,26,0.75,0,2.15,0.261
448,1891.5,18,43,0.25,0,9.53,0.260
449,2460.1,19,32,0.25,0,6.96,0.259
450,86135.9,35,0,1.00,0,0.00,0.259
451,13212.9,28,18,0.50,0,2.12,0.258
452,1726.8,16,46,0.25,0,10.95,0.257
453,-1655.9,17,34,0.00,0,8.52,0.256
454,29297.0,24,16,0.75,0,3.01,0.256
455,44415.1,34,34,0.75,0,2.47,0.255
456,58135.7,32,0,1.00,0,0.00,0.254
457,-2605.4,45,133,0.25,0,8.96,0.253
458,192.2,27,77,0.25,0,9.40,0.253
459,1299.2,23,55,0.25,0,8.07,0.252
460,26126.2,27,39,0.50,0,5.98,0.251
461,37620.2,32,49,0.50,0,6.04,0.250
462,78253.7,39,37,0.50,0,2.95,0.250
463,2292.4,16,35,0.25,0,8.86,0.249
464,16120.1,27,39,0.50,0,6.04,0.248
465,50423.8,39,73,0.50,0,6.06,0.247
466,25377.6,31,54,0.50,0,4.99,0.247
467,10071.6,27,40,0.50,0,5.86,0.246
468,54552.1,32,31,0.75,0,3.25,0.245
469,40862.0,30,25,0.75,0,3.55,0.244
470,38645.7,30,29,0.50,0,3.92,0.244
471,34715.8,34,67,0.50,0,6.71,0.243
472,7337.1,32,55,0.50,0,4.55,0.242
473,1550.7,21,50,0.25,0,7.98,0.241
474,3443.5,22,13,0.25,0,3.61,0.241
475,38757.9,30,27,0.75,0,2.92,0.240
476,1453.7,22,52,0.25,0,7.76,0.239
477,-1122.6,12,23,0.00,0,10.10,0.239
478,-201.5,31,85,0.25,0,7.99,0.238
479,11873.2,25,44,0.50,0,5.86,0.237
480,29138.2,35,59,0.25,0,5.24,0.236
481,2099.9,19,39,0.25,0,7.82,0.236
482,21559.9,26,50,0.50,0,7.60,0.235
483,2549.6,17,30,0.25,0,8.21,0.234
484,16070.5,25,40,0.50,0,6.19,0.234
485,14774.4,20,26,0.50,0,5.67,0.233
486,23666.3,25,9,0.50,0,1.62,0.232
