Episode	TotalReward	Steps	Collisions	SuccessRate	Timeout
820	81791.8	94	164	0.25	False
821	-77.2	35	59	0.00	False
822	3832.2	52	152	0.25	False
823	49863.2	59	107	0.25	False
824	25853.8	59	117	0.50	False
825	3896.0	40	88	0.25	False
826	3550.8	139	408	0.25	False
827	-47.2	17	42	0.00	False
828	239496.4	209	413	0.50	False
829	3594.6	143	343	0.25	False
830	-48.2	21	38	0.00	False
831	3706.6	96	260	0.25	False
832	-31.4	11	27	0.00	False
833	3647.0	123	300	0.25	False
834	-41.8	14	37	0.00	False
835	-961.2	313	841	0.00	False
836	231672.4	151	265	0.25	False
837	59867.0	58	112	0.50	False
838	3922.4	27	68	0.25	False
839	21925.8	34	59	0.50	False
840	-274.6	92	245	0.00	False
841	353445.4	237	468	0.50	False
842	135779.8	104	177	0.50	False
843	119817.2	81	150	0.50	False
844	-144.8	52	119	0.00	False
845	-324.4	115	268	0.00	False
846	-776.2	262	662	0.00	False
847	-84.0	31	74	0.00	False
848	-16.2	6	13	0.00	False
849	3601.4	123	362	0.25	False
850	3542.0	153	405	0.25	False
851	3898.6	35	91	0.25	False
852	-93.6	34	78	0.00	False
853	3739.8	85	227	0.25	False
854	77467.2	231	406	0.50	False
855	-234.2	74	215	0.00	False
856	3303.0	223	625	0.25	False
857	3841.8	66	126	0.25	False
858	-116.0	39	101	0.00	False
859	3728.4	99	226	0.25	False
860	-146.2	54	120	0.00	False
861	-62.0	22	53	0.00	False
862	3831.0	54	154	0.25	False
863	-485.4	165	428	0.00	False
864	-285.8	93	253	0.00	False
865	3640.2	124	295	0.25	False
866	3738.4	110	195	0.25	False
867	-57.0	21	49	0.00	False
868	3662.4	139	251	0.25	False
869	-79.0	29	66	0.00	False
870	369774.8	153	151	0.75	False
871	-343.2	113	301	0.00	False
872	-122.4	39	109	0.00	False
873	487188.4	351	677	0.25	False
874	75647.4	148	271	0.50	False
875	353435.6	240	476	0.50	False
876	-127.6	47	105	0.00	False
877	-102.8	42	79	0.00	False
878	-375.4	121	337	0.00	False
879	-267.0	84	241	0.00	False
880	-664.4	204	609	0.00	False
881	-63.4	23	55	0.00	False
882	-284.0	101	239	0.00	False
883	3269.8	242	645	0.25	False
884	697079.2	399	798	0.25	False
885	-108.6	52	70	0.00	False
886	571716.4	203	198	0.75	False
887	3793.8	77	175	0.25	False
888	3762.6	92	199	0.25	False
889	-38.6	15	32	0.00	False
890	-56.4	21	47	0.00	False
891	3678.6	102	294	0.25	False
892	75664.6	151	249	0.25	False
893	81699.4	124	247	0.50	False
894	3771.0	80	198	0.25	False
895	3412.6	193	518	0.25	False
896	207543.8	195	375	0.25	False
897	-380.2	141	308	0.00	False
898	211357.2	267	518	0.50	False
899	3424.8	178	524	0.25	False
900	3210.6	273	678	0.25	False
901	3628.0	133	310	0.25	False
902	263782.8	140	142	0.50	False
903	197782.8	126	154	0.50	False
904	-108.0	40	90	0.00	False
905	3835.4	62	133	0.25	False
906	3893.2	35	99	0.25	False
907	-90.6	32	80	0.00	False
908	-79.8	25	71	0.00	False
909	3853.6	47	134	0.25	False
910	3883.2	46	98	0.25	False
911	-68.8	31	50	0.00	False
912	3483.0	163	470	0.25	False
913	367479.0	258	408	0.50	False
914	57858.2	62	115	0.50	False
915	63785.0	90	178	0.25	False
916	3422.4	174	521	0.25	False
917	57814.4	88	140	0.50	False
918	-704.4	234	624	0.00	False
919	19875.8	62	87	0.25	False
920	117775.4	125	158	0.50	False
921	3257.8	246	656	0.25	False
922	3896.8	38	89	0.25	False
923	-75.6	35	57	0.00	False
924	-177.4	56	162	0.00	False
925	175851.4	103	91	0.75	False
926	171716.0	123	241	0.50	False
927	3593.2	129	375	0.25	False
928	-67.8	24	57	0.00	False
929	2075.4	593	1757	0.25	False
930	3893.8	47	80	0.25	False
931	3831.8	73	119	0.25	False
932	3698.6	95	276	0.25	False
933	3708.4	107	243	0.25	False
934	3677.0	103	295	0.25	False
935	-43.6	17	35	0.00	False
936	3866.2	49	115	0.25	False
937	-95.2	37	77	0.00	False
938	149837.8	110	94	0.25	False
939	-175.6	56	161	0.00	False
940	-33.0	12	28	0.00	False
941	75760.0	100	192	0.50	False
942	-116.0	39	101	0.00	False
943	3779.0	71	202	0.25	False
944	43852.0	66	117	0.50	False
945	-94.2	33	76	0.00	False
946	183687.0	156	242	0.50	False
947	3090.0	283	830	0.25	False
948	-78.2	29	65	0.00	False
949	-423.8	133	388	0.00	False
950	41758.2	100	195	0.25	False
951	101812.0	99	130	0.25	False
952	-216.8	74	192	0.00	False
953	-260.2	94	215	0.00	False
954	-33.6	12	30	0.00	False
955	133788.2	121	138	0.50	False
956	15923.2	41	47	0.50	False
957	93844.8	68	134	0.25	False
958	3651.2	118	316	0.25	False
959	-175.4	58	155	0.00	False
960	-47.6	21	36	0.00	False
961	315479.2	223	440	0.50	False
962	103771.0	114	174	0.25	False
963	-29.6	10	27	0.00	False
964	-90.8	31	80	0.00	False
965	-73.0	28	62	0.00	False
966	209670.4	143	269	0.25	False
967	3567.4	138	392	0.25	False
968	9801.2	82	159	0.25	False
969	-30.4	10	28	0.00	False
970	3563.4	143	392	0.25	False
971	3204.4	263	702	0.25	False
972	2264.0	553	1555	0.25	False
973	45897.6	45	85	0.50	False
974	3740.4	83	237	0.25	False
975	-296.6	94	273	0.00	False
976	3769.6	74	207	0.25	False
977	3841.6	61	135	0.25	False
978	-675.2	227	582	0.00	False
979	685161.2	387	711	0.50	False
980	3777.0	76	202	0.25	False
981	3794.4	87	163	0.25	False
982	267686.6	168	231	0.25	False
983	-230.2	84	195	0.00	False
984	3691.8	116	251	0.25	False
985	-99.2	32	87	0.00	False
986	3424.4	219	481	0.25	False
987	-182.2	68	156	0.00	False
988	297567.4	190	373	0.50	False
989	335810.0	147	110	0.75	False
990	209568.0	190	350	0.50	False
991	3536.6	164	402	0.25	False
992	-314.0	99	281	0.00	False
993	2750.2	391	1143	0.25	False
994	7841.0	67	129	0.25	False
995	207595.2	174	343	0.50	False
996	3780.4	79	181	0.25	False
997	3120.0	270	808	0.25	False
998	155840.8	96	110	0.50	False
999	-182.6	60	162	0.00	False
1000	3737.2	92	227	0.25	False
