Episode	TotalReward	Steps	Collisions	SuccessRate	Timeout
798	-2553.4	1000	2153	0.00	True
799	151825.6	93	144	0.25	False
800	1806074.6	1000	1619	0.25	True
801	449608.8	313	226	0.25	False
802	-1522.8	537	1359	0.00	False
803	2393548.0	853	0	1.00	False
804	2750803.4	1000	826	0.50	True
805	3662.0	108	315	0.25	False
806	1126166.6	1000	1414	0.25	True
807	193783.0	122	171	0.25	False
808	603744.0	350	38	0.50	False
809	233729.0	164	206	0.25	False
810	1877284.6	556	558	0.50	False
811	-3117.8	1000	2891	0.00	True
812	1555917.2	1000	1787	0.25	True
813	1932027.4	1000	1700	0.25	True
814	1057556.0	342	344	0.50	False
815	3214.0	274	709	0.25	False
816	55786.4	91	183	0.25	False
817	139772.4	109	193	0.25	False
818	1181131.8	614	614	0.75	False
819	79245.2	415	536	0.25	False
820	3816.4	79	151	0.25	False
821	1916055.4	1000	1663	0.25	True
822	3933.2	34	50	0.25	False
823	-1784.2	581	1648	0.00	False
824	1466305.6	1000	1289	0.25	True
825	-2681.0	1000	2345	0.00	True
826	1802586.6	1000	976	0.25	True
827	-376.2	165	304	0.00	False
828	-2893.0	1000	2610	0.00	True
829	663660.0	453	50	0.25	False
830	1901372.2	1000	0	0.25	True
831	1403928.4	1000	1754	0.25	True
832	2097.4	618	1757	0.25	False
833	379546.2	231	380	0.25	False
834	1618043.2	1000	1641	0.25	True
835	291559.2	225	360	0.50	False
836	856728.8	638	1052	0.50	False
837	3607.4	127	363	0.25	False
838	-2790.8	1000	2481	0.00	True
839	635864.8	932	1808	0.50	False
840	786123.0	1000	1436	0.25	True
841	3176815.4	1000	873	0.50	True
842	-3176.4	1000	2963	0.00	True
843	231700.0	136	268	0.50	False
844	714957.0	496	898	0.25	False
845	-3066.0	1000	2830	0.00	True
846	331466.2	242	453	0.25	False
847	1951795.6	1000	1991	0.25	True
848	1030721.2	591	1134	0.50	False
849	2656.8	425	1247	0.25	False
850	489501.6	277	406	0.25	False
851	337690.2	187	240	0.25	False
852	1943868.6	1000	1900	0.25	True
853	2939.4	344	981	0.25	False
854	1360824.0	819	810	0.25	False
855	3828775.0	1000	1000	0.50	True
856	1222769.6	635	1051	0.25	False
857	163754.2	108	216	0.25	False
858	73878.6	54	107	0.25	False
859	-424.8	134	397	0.00	False
860	1596025.2	941	1721	0.25	False
861	1178551.4	717	1235	0.50	False
862	-591.2	190	549	0.00	False
863	551339.6	297	595	0.25	False
864	-2040.4	667	1876	0.00	False
865	1544194.6	856	1584	0.25	False
866	1518209.2	809	1612	0.25	False
867	1349538.6	373	370	0.50	False
868	589739.0	201	199	0.75	False
869	828548.8	676	1238	0.25	False
870	710879.4	657	824	0.25	False
871	608897.2	501	950	0.25	False
872	1241469.6	650	157	0.25	False
873	1270502.2	677	1348	0.25	False
874	3210918.6	873	869	0.50	False
875	2933.0	343	990	0.25	False
876	3597.0	137	366	0.25	False
877	3486880.4	916	907	0.50	False
878	551322.2	324	591	0.25	False
879	429699.0	1000	1879	0.25	True
880	1954435.6	1000	1185	0.25	True
881	1887869.6	1000	1888	0.25	True
882	115885.2	78	80	0.50	False
883	1277.6	869	2532	0.25	False
884	1771212.6	604	598	0.50	False
885	369596.0	220	330	0.50	False
886	5059698.0	1000	0	0.75	True
887	1939809.0	1000	1979	0.25	True
888	1175538.6	360	360	0.50	False
889	675253.0	359	658	0.50	False
890	97817.0	85	156	0.25	False
891	401815.2	143	137	0.75	False
892	918150.2	1000	1411	0.25	True
893	3624.2	155	314	0.25	False
894	131889.8	78	75	0.50	False
895	3112752.0	1000	938	0.50	True
896	1845826.0	1000	1941	0.25	True
897	-979.8	412	809	0.00	False
898	1809847.4	1000	1911	0.25	True
899	1180659.4	613	1208	0.50	False
900	-2005.0	1000	1490	0.00	True
901	-2872.0	1000	2585	0.00	True
902	1939946.0	1000	1804	0.25	True
903	721427.6	386	416	0.25	False
904	1771906.0	969	1869	0.50	False
905	3406750.6	997	987	0.75	False
906	604894.6	488	962	0.50	False
907	1013643.4	387	183	0.50	False
908	1143931.8	944	1777	0.50	False
909	5151.0	368	696	0.25	False
910	379850.0	156	79	0.50	False
911	-2824.4	1000	2523	0.00	True
912	1924.8	877	1705	0.25	False
913	1148712.0	696	1049	0.25	False
914	535054.4	416	828	0.50	False
915	2910975.6	824	818	0.75	False
916	691210.8	360	713	0.25	False
917	781104.4	416	800	0.50	False
918	1937945.8	1000	1804	0.25	True
919	3733.8	97	235	0.25	False
920	3810.8	68	169	0.25	False
921	55901.6	46	84	0.50	False
922	109786.8	95	184	0.50	False
923	-208.0	75	185	0.00	False
924	1819826.2	1000	1935	0.25	True
925	55854.2	63	125	0.50	False
926	641147.4	388	758	0.25	False
927	2913089.0	755	748	0.50	False
928	1953810.8	1000	1976	0.25	True
929	127848.4	122	81	0.25	False
930	1925786.8	1000	1995	0.25	True
931	601672.4	316	165	0.25	False
932	-1542.8	495	1431	0.00	False
933	-2763.4	1000	2443	0.00	True
934	-2377.0	1000	1950	0.00	True
935	173345.8	288	549	0.50	False
936	706730.8	560	1110	0.50	False
937	2328629.8	1000	994	0.50	True
938	81764.8	115	188	0.50	False
939	795344.4	425	484	0.50	False
940	2455132.4	695	694	0.50	False
941	163793.8	94	183	0.50	False
942	1239489.6	395	393	0.50	False
943	2868678.0	1000	1000	0.50	True
944	1943817.2	1000	1963	0.25	True
945	3866844.4	1000	923	0.50	True
946	3823575.4	1000	0	0.50	True
947	1819845.2	1000	1915	0.25	True
948	-3198.0	1000	2995	0.00	True
949	1853372.8	505	507	0.50	False
950	578690.2	583	1123	0.50	False
951	13699.4	160	215	0.25	False
952	-1159.6	503	944	0.00	False
953	-1122.6	352	1050	0.00	False
954	229423.0	251	499	0.25	False
955	923685.2	1000	1998	0.25	True
956	1936582.8	1000	1000	0.25	True
957	-2366.4	1000	1948	0.00	True
958	263606.0	179	344	0.50	False
959	217757.6	956	1857	0.25	False
960	2175266.4	663	521	0.75	False
961	1218845.0	627	963	0.50	False
962	3825.0	66	152	0.25	False
963	-2242.0	799	1996	0.00	False
964	1416384.2	733	1459	0.25	False
965	831366.4	434	462	0.25	False
966	1905890.4	1000	1858	0.25	True
967	363395.0	293	505	0.50	False
968	1577876.0	1000	1840	0.25	True
969	1583051.2	689	690	0.50	False
970	291299.8	436	472	0.25	False
971	3268721.8	1000	999	0.50	True
972	3630759.8	1000	998	0.50	True
973	-3109.0	1000	2885	0.00	True
974	1160760.4	627	1059	0.25	False
975	886968.0	470	926	0.50	False
976	746054.6	1000	1509	0.25	True
977	1722108.6	1000	1571	0.25	True
978	1705781.0	1000	1981	0.25	True
979	-2813.6	1000	2507	0.00	True
980	1517816.4	411	4	0.75	False
981	1280298.0	771	1513	0.50	False
982	-1095.4	435	928	0.00	False
983	3825575.6	1000	0	0.75	True
984	3657142.6	1000	514	0.50	True
985	1949898.2	1000	1865	0.25	True
986	2736677.8	1000	985	0.50	True
987	2387422.8	1000	0	0.50	True
988	41868.8	61	107	0.25	False
989	1885788.2	1000	1997	0.25	True
990	2898823.6	928	895	0.50	False
991	247691.4	178	235	0.25	False
992	-3153.8	1000	2936	0.00	True
993	1918548.0	1000	1045	0.25	True
994	95923.2	68	40	0.50	False
995	467734.6	197	192	0.50	False
996	883796.0	257	106	0.50	False
997	1908008.0	1000	1720	0.25	True
998	-3060.0	1000	2820	0.00	True
999	3911107.4	1000	596	0.50	True
1000	191707.2	144	246	0.25	False
