Episode	TotalReward	Steps	Collisions	SuccessRate	Timeout
820	2880.6	352	1009	0.25	False
821	3711.8	91	261	0.25	False
822	177706.2	138	229	0.25	False
823	177743.2	111	216	0.50	False
824	3781.0	75	188	0.25	False
825	3700.0	94	274	0.25	False
826	-26.0	9	21	0.00	False
827	3801.6	68	173	0.25	False
828	227530.2	199	398	0.50	False
829	49894.8	52	77	0.50	False
830	-498.0	184	401	0.00	False
831	-177.8	59	157	0.00	False
832	191856.8	96	87	0.75	False
833	-128.8	50	101	0.00	False
834	3531.6	146	415	0.25	False
835	3883.6	51	90	0.25	False
836	-158.4	56	132	0.00	False
837	-33.6	12	30	0.00	False
838	-47.6	25	27	0.00	False
839	3516.8	149	443	0.25	False
840	-171.8	79	122	0.00	False
841	3761.4	75	215	0.25	False
842	3047.4	303	847	0.25	False
843	-21.0	6	19	0.00	False
844	3942.8	19	53	0.25	False
845	79788.8	98	156	0.50	False
846	-111.0	43	92	0.00	False
847	3551.8	148	389	0.25	False
848	101823.2	99	111	0.50	False
849	3604.6	163	293	0.25	False
850	-138.4	46	117	0.00	False
851	-172.0	70	135	0.00	False
852	-49.8	17	44	0.00	False
853	-69.0	30	50	0.00	False
854	3737.8	97	220	0.25	False
855	3630.6	118	328	0.25	False
856	-229.4	73	200	0.00	False
857	-42.6	14	38	0.00	False
858	-192.2	68	161	0.00	False
859	-596.8	189	532	0.00	False
860	3389.6	212	524	0.25	False
861	-125.8	49	107	0.00	False
862	3678.6	113	278	0.25	False
863	159778.2	102	179	0.50	False
864	163766.0	111	182	0.50	False
865	3121.2	274	800	0.25	False
866	-120.0	41	104	0.00	False
867	151759.2	117	188	0.50	False
868	3128.0	270	793	0.25	False
869	39834.0	79	116	0.50	False
870	-20.0	9	16	0.00	False
871	-459.8	158	403	0.00	False
872	3726.0	101	227	0.25	False
873	27854.2	62	115	0.50	False
874	-61.4	23	50	0.00	False
875	-366.6	116	331	0.00	False
876	187807.4	122	121	0.75	False
877	881578.8	304	294	0.75	False
878	-83.2	33	66	0.00	False
879	3796.4	72	178	0.25	False
880	-114.2	39	100	0.00	False
881	-71.8	26	60	0.00	False
882	-220.2	84	175	0.00	False
883	169639.0	152	298	0.50	False
884	3526.6	152	424	0.25	False
885	339729.0	175	175	0.50	False
886	-701.4	258	590	0.00	False
887	-353.2	124	310	0.00	False
888	81811.4	101	130	0.50	False
889	-209.6	69	188	0.00	False
890	3868.2	59	95	0.25	False
891	289784.2	166	95	0.50	False
892	23832.2	76	133	0.25	False
893	347649.8	188	272	0.50	False
894	65902.2	68	55	0.50	False
895	3680.0	115	273	0.25	False
896	-191.4	75	153	0.00	False
897	3284.6	225	636	0.25	False
898	-109.2	46	78	0.00	False
899	3587.0	134	374	0.25	False
900	3860.4	61	104	0.25	False
901	-45.6	18	39	0.00	False
902	41816.8	76	147	0.50	False
903	-428.8	154	362	0.00	False
904	3538.6	183	368	0.25	False
905	3772.4	74	206	0.25	False
906	133711.6	131	230	0.50	False
907	3706.6	99	257	0.25	False
908	-47.4	19	39	0.00	False
909	-209.2	65	194	0.00	False
910	-208.2	83	161	0.00	False
911	3855.4	50	130	0.25	False
912	39893.6	67	66	0.50	False
913	3290.0	219	639	0.25	False
914	145538.6	195	375	0.50	False
915	2977.6	346	890	0.25	False
916	-167.6	60	142	0.00	False
917	2609.8	438	1259	0.25	False
918	-139.2	46	123	0.00	False
919	-323.2	115	264	0.00	False
920	3755.6	97	199	0.25	False
921	3537.2	179	375	0.25	False
922	251554.0	196	373	0.25	False
923	3877.0	48	105	0.25	False
924	-95.0	33	82	0.00	False
925	89818.4	100	122	0.50	False
926	-102.2	37	87	0.00	False
927	151720.8	143	200	0.50	False
928	93761.8	104	193	0.50	False
929	3578.6	133	383	0.25	False
930	3819.2	64	160	0.25	False
931	3628.2	127	327	0.25	False
932	273825.6	134	82	0.75	False
933	3755.0	90	208	0.25	False
934	-441.4	148	380	0.00	False
935	323742.8	164	163	0.75	False
936	99677.6	133	265	0.50	False
937	37811.6	82	147	0.25	False
938	-70.6	25	62	0.00	False
939	-196.8	73	168	0.00	False
940	-34.6	16	26	0.00	False
941	147712.4	168	165	0.75	False
942	49808.8	82	147	0.50	False
943	3893.2	39	95	0.25	False
944	3760.6	81	210	0.25	False
945	3402.6	198	528	0.25	False
946	3667.0	112	291	0.25	False
947	73724.6	112	219	0.50	False
948	25907.4	42	72	0.25	False
949	117736.6	160	159	0.50	False
950	145791.8	128	128	0.50	False
951	185695.4	132	257	0.25	False
952	3681.0	119	269	0.25	False
953	-353.2	110	324	0.00	False
954	395328.8	295	561	0.25	False
955	659202.2	361	675	0.50	False
956	3848.6	62	119	0.25	False
957	-41.0	16	34	0.00	False
958	357454.8	241	459	0.50	False
959	407871.4	173	0	1.00	False
960	3427.0	189	504	0.25	False
961	3413.2	214	500	0.25	False
962	-1550.2	500	1404	0.00	True
963	3777.0	92	176	0.25	False
964	3602.2	126	363	0.25	False
965	3927.4	24	66	0.25	False
966	13457.8	215	427	0.50	False
967	-193.2	66	163	0.00	False
968	-281.2	102	242	0.00	False
969	3844.2	49	140	0.25	False
970	3521.0	173	400	0.25	False
971	3704.6	113	243	0.25	False
972	35793.0	89	163	0.50	False
973	693684.8	230	227	0.50	False
974	185712.6	130	245	0.50	False
975	71784.2	97	173	0.25	False
976	167714.0	141	225	0.50	False
977	3769.8	78	199	0.25	False
978	355443.8	244	472	0.50	False
979	23874.8	58	94	0.50	False
980	3780.8	80	182	0.25	False
981	3897.0	39	84	0.25	False
982	61893.0	66	63	0.75	False
983	19829.2	78	123	0.25	False
984	-239.6	84	203	0.00	False
985	-1593.4	500	1443	0.00	True
986	203262.0	312	591	0.50	False
987	3681.0	117	271	0.25	False
988	-287.4	97	246	0.00	False
989	3689.8	142	230	0.25	False
990	-155.2	51	138	0.00	False
991	808993.6	443	875	0.50	False
992	3597.2	137	347	0.25	False
993	3060.6	298	838	0.25	False
994	3759.4	77	218	0.25	False
995	3805.4	81	159	0.25	False
996	2532.8	460	1332	0.25	False
997	735585.2	286	287	0.50	False
998	35767.6	98	182	0.50	False
999	117577.4	184	334	0.25	False
1000	3754.8	81	221	0.25	False
