Episode	TotalReward	Steps	Collisions	SuccessRate	Timeout
170	-31.6	9	28	0.00	False
171	3843.0	46	137	0.25	False
172	-307.4	92	261	0.00	False
173	-59.8	18	53	0.00	False
174	-16.0	5	15	0.00	False
175	-264.6	74	218	0.00	False
176	-67.8	21	55	0.00	False
177	-364.0	104	311	0.00	False
178	-460.2	145	354	0.00	False
179	3283.6	208	613	0.25	False
180	-32.6	9	28	0.00	False
181	-1876.2	547	1592	0.00	False
182	-678.6	195	567	0.00	False
183	-99.2	30	84	0.00	False
184	-153.0	44	131	0.00	False
185	-141.2	41	123	0.00	False
186	-57.0	18	47	0.00	False
187	3724.6	83	233	0.25	False
188	-17.8	5	16	0.00	False
189	-42.4	17	31	0.00	False
190	-282.2	93	206	0.00	False
191	-75.8	22	59	0.00	False
192	-28.6	9	23	0.00	False
193	-30.8	9	27	0.00	False
194	-189.2	57	167	0.00	False
195	-19.6	6	16	0.00	False
196	-178.8	52	149	0.00	False
197	-21.0	7	18	0.00	False
198	-174.8	65	106	0.00	False
199	3779.0	68	190	0.25	False
200	3903.6	36	70	0.25	False
201	-25.0	8	22	0.00	False
202	-34.4	12	26	0.00	False
203	-205.4	68	150	0.00	False
204	3760.4	73	207	0.25	False
205	-80.0	25	65	0.00	False
206	-62.8	23	43	0.00	False
207	-8.0	2	8	0.00	False
208	-211.6	64	178	0.00	False
209	-618.4	183	520	0.00	False
210	-26.6	8	24	0.00	False
211	-84.4	26	67	0.00	False
212	-265.0	79	226	0.00	False
213	-20.2	6	18	0.00	False
214	-111.8	33	98	0.00	False
215	-130.8	44	97	0.00	False
216	-1571.2	454	1355	0.00	False
217	-34.6	11	26	0.00	False
218	-207.8	62	169	0.00	False
219	-50.2	15	39	0.00	False
220	3743.6	76	220	0.25	False
221	-63.2	18	56	0.00	False
222	-56.4	16	47	0.00	False
223	3653.4	105	300	0.25	False
224	-57.2	18	41	0.00	False
225	-8.0	2	8	0.00	False
226	3770.2	72	192	0.25	False
227	-89.8	31	75	0.00	False
228	3830.4	66	104	0.25	False
229	3903.2	33	81	0.25	False
230	-33.2	11	28	0.00	False
231	-139.0	47	103	0.00	False
232	3714.4	86	239	0.25	False
233	5907.0	35	57	0.25	False
234	-110.0	31	94	0.00	False
235	-27.0	8	22	0.00	False
236	-259.8	76	225	0.00	False
237	-129.6	43	99	0.00	False
238	3681.6	93	278	0.25	False
239	-10.4	3	10	0.00	False
240	-260.2	89	185	0.00	False
241	-202.2	59	175	0.00	False
242	3727.4	83	237	0.25	False
243	-335.0	102	278	0.00	False
244	-124.2	42	97	0.00	False
245	-144.6	50	102	0.00	False
246	-58.0	20	40	0.00	False
247	-16.0	5	15	0.00	False
248	-348.4	112	276	0.00	False
249	3719.6	83	248	0.25	False
250	-44.6	15	37	0.00	False
251	-54.8	17	49	0.00	False
252	59845.0	61	119	0.50	False
253	3808.8	59	158	0.25	False
254	-26.6	8	24	0.00	False
255	-164.4	49	144	0.00	False
256	3728.6	97	194	0.25	False
257	-26.6	8	24	0.00	False
258	-64.8	20	46	0.00	False
259	-34.6	11	26	0.00	False
260	-31.6	11	26	0.00	False
261	-111.6	39	83	0.00	False
262	47816.2	70	122	0.25	False
263	3809.6	63	163	0.25	False
264	-85.6	26	76	0.00	False
265	3666.8	102	275	0.25	False
266	-22.6	7	20	0.00	False
267	3905.2	34	75	0.25	False
268	-99.8	39	57	0.00	False
269	-158.2	48	126	0.00	False
270	-333.8	102	289	0.00	False
271	-37.2	14	25	0.00	False
272	-462.0	135	390	0.00	False
273	-14.4	5	13	0.00	False
274	-23.2	7	22	0.00	False
275	-118.6	37	105	0.00	False
276	-103.0	42	58	0.00	False
277	-27.4	9	24	0.00	False
278	-184.2	58	146	0.00	False
279	-17.2	6	13	0.00	False
280	-16.0	5	15	0.00	False
281	-111.0	34	96	0.00	False
282	3694.6	89	262	0.25	False
283	-38.8	11	35	0.00	False
284	601187.4	331	640	0.50	False
285	3675.8	102	260	0.25	False
286	-313.0	91	269	0.00	False
287	-48.4	14	44	0.00	False
288	3788.6	62	184	0.25	False
289	-1247.6	365	1092	0.00	False
290	-15.4	5	13	0.00	False
291	-404.6	117	350	0.00	False
292	-26.6	8	24	0.00	False
293	-258.8	77	229	0.00	False
294	3794.8	62	180	0.25	False
295	-17.6	6	16	0.00	False
296	-42.8	13	38	0.00	False
297	41923.2	35	55	0.25	False
298	-58.2	17	52	0.00	False
299	-20.8	6	20	0.00	False
300	-40.4	13	35	0.00	False
